gid,name,lat,lon,f_class,f_code,country,state,county
4169166,Port Saint Joe,29.81188,-85.30297,P,PPLA2,US,FL,045
4169452,Punta Gorda,26.929779999999997,-82.04536999999999,P,PPLA2,US,FL,015
4169471,Putnam County,29.608629999999998,-81.7443,A,ADM2,US,FL,107
4169510,Quincy,30.58714,-84.58325,P,PPLA2,US,FL,039
4170894,Saint Augustine,29.89469,-81.31452,P,PPLA2,US,FL,109
4171153,Saint Johns County,29.91218,-81.40989,A,ADM2,US,FL,109
4171260,Saint Lucie County,27.380809999999997,-80.44554000000001,A,ADM2,US,FL,111
4172086,Sanford,28.80055,-81.27311999999999,P,PPLA2,US,FL,117
4172096,Santa Rosa County,30.6929,-87.01845,A,ADM2,US,FL,113
4172131,Sarasota,27.33643,-82.53065,P,PPLA2,US,FL,115
4172139,Sarasota County,27.182479999999998,-82.36498,A,ADM2,US,FL,115
4172383,Sebring,27.495590000000004,-81.44091,P,PPLA2,US,FL,055
4172445,Seminole County,28.71698,-81.2363,A,ADM2,US,FL,117
4173999,Starke,29.944129999999998,-82.10983,P,PPLA2,US,FL,007
4174201,Stuart,27.19755,-80.25283,P,PPLA2,US,FL,085
4174301,Sumter County,28.70482,-82.081,A,ADM2,US,FL,119
4174543,Suwannee County,30.19561,-82.99149,A,ADM2,US,FL,121
4174757,Tampa,27.94752,-82.45843,P,PPLA2,US,FL,057
4174861,Tavares,28.804159999999996,-81.72563000000001,P,PPLA2,US,FL,069
4174886,Taylor County,30.01957,-83.61896999999999,A,ADM2,US,FL,123
4175437,Titusville,28.61222,-80.80755,P,PPLA2,US,FL,009
4175637,Trenton,29.613290000000003,-82.81761999999999,P,PPLA2,US,FL,041
4176099,Union County,30.043840000000003,-82.37144,A,ADM2,US,FL,125
4176409,Vero Beach,27.638640000000002,-80.39726999999999,P,PPLA2,US,FL,061
4176559,Volusia County,29.06345,-81.14856999999999,A,ADM2,US,FL,127
4177321,Wakulla County,30.14777,-84.37561,A,ADM2,US,FL,129
4177409,Walton County,30.618470000000002,-86.17152,A,ADM2,US,FL,131
4177485,Washington County,30.610590000000002,-85.66533000000001,A,ADM2,US,FL,133
4177569,Wauchula,27.547259999999998,-81.81147,P,PPLA2,US,FL,049
4177887,West Palm Beach,26.71534,-80.05337,P,PPLA2,US,FL,099
4178992,Abbeville,31.99212,-83.30682,P,PPLA2,US,GA,315
4179193,Adel,31.13727,-83.42408,P,PPLA2,US,GA,075
4179313,Alamo,32.14712,-82.77792,P,PPLA2,US,GA,309
4179320,Albany,31.578509999999998,-84.15574000000001,P,PPLA2,US,GA,095
4179557,Alma,31.53937,-82.46236,P,PPLA2,US,GA,005
4179667,Americus,32.072390000000006,-84.23269,P,PPLA2,US,GA,261
4180085,Appling,33.546079999999996,-82.3173,P,PPLA2,US,GA,073
4180088,Appling County,31.74928,-82.28898000000001,A,ADM2,US,GA,001
4180316,Ashburn,31.70601,-83.65321999999999,P,PPLA2,US,GA,287
4180386,Athens,33.96095,-83.37794,P,PPLA2,US,GA,059
4180432,Atkinson County,31.297109999999996,-82.87999,A,ADM2,US,GA,003
4180531,Augusta,33.47097,-81.97484,P,PPLA2,US,GA,245
4180711,Bacon County,31.55367,-82.45269,A,ADM2,US,GA,005
4180775,Bainbridge,30.9038,-84.57547,P,PPLA2,US,GA,087
4180816,Baker County,31.326179999999997,-84.44467,A,ADM2,US,GA,007
4180872,Baldwin County,33.06928,-83.24959,A,ADM2,US,GA,009
4180965,Banks County,34.35413,-83.49736999999999,A,ADM2,US,GA,011
4181110,Barnesville,33.05457,-84.15575,P,PPLA2,US,GA,171
4181182,Barrow County,33.9932,-83.71276,A,ADM2,US,GA,013
4181218,Bartow County,34.23786,-84.8405,A,ADM2,US,GA,015
4181333,Baxley,31.77825,-82.34846,P,PPLA2,US,GA,001
4181955,Ben Hill County,31.75978,-83.22046,A,ADM2,US,GA,017
4182126,Berrien County,31.276059999999998,-83.22962,A,ADM2,US,GA,019
4182755,Bibb County,32.80659,-83.69776,A,ADM2,US,GA,021
4183305,Blackshear,31.30605,-82.24207,P,PPLA2,US,GA,229
4183354,Blairsville,34.8762,-83.95824,P,PPLA2,US,GA,291
4183363,Blakely,31.377679999999998,-84.93409,P,PPLA2,US,GA,099
4183415,Bleckley County,32.43444,-83.32784000000001,A,ADM2,US,GA,023
4183521,Blue Ridge,34.86397,-84.32409,P,PPLA2,US,GA,111
4184153,Brantley County,31.19688,-81.9819,A,ADM2,US,GA,025
4184557,Brooks County,30.84197,-83.58021,A,ADM2,US,GA,027
4184845,Brunswick,31.14995,-81.49149,P,PPLA2,US,GA,127
4184899,Bryan County,32.013220000000004,-81.44247,A,ADM2,US,GA,029
4184962,Buchanan,33.8026,-85.18856,P,PPLA2,US,GA,143
4185076,Buena Vista,32.31904,-84.51714,P,PPLA2,US,GA,197
4185202,Bulloch County,32.396809999999995,-81.74318000000001,A,ADM2,US,GA,031
4185265,Burke County,33.06115,-82.00078,A,ADM2,US,GA,033
4185437,Butler,32.55709,-84.23825,P,PPLA2,US,GA,269
4185484,Butts County,33.28785,-83.95716999999999,A,ADM2,US,GA,035
4185632,Cairo,30.877509999999997,-84.20214,P,PPLA2,US,GA,131
4185657,Calhoun,34.502590000000005,-84.95105,P,PPLA2,US,GA,129
4185662,Calhoun County,31.5292,-84.62451,A,ADM2,US,GA,037
4185838,Camden County,30.922490000000003,-81.63639,A,ADM2,US,GA,039
4185863,Camilla,31.23129,-84.21046,P,PPLA2,US,GA,205
4186104,Candler County,32.40344,-82.07366999999999,A,ADM2,US,GA,043
4186213,Canton,34.23676,-84.49076,P,PPLA2,US,GA,057
4186352,Carnesville,34.36983,-83.23516,P,PPLA2,US,GA,119
4186396,Carroll County,33.58282,-85.07974,A,ADM2,US,GA,045
4186416,Carrollton,33.58011,-85.07661,P,PPLA2,US,GA,045
4186531,Cartersville,34.16533,-84.80230999999999,P,PPLA2,US,GA,015
4186713,Catoosa County,34.903659999999995,-85.13825,A,ADM2,US,GA,047
4186955,Cedartown,34.01123,-85.25593,P,PPLA2,US,GA,233
4187348,Charlton County,30.78172,-82.13769,A,ADM2,US,GA,049
4187390,Chatham County,31.97402,-81.09243000000001,A,ADM2,US,GA,051
4187416,Chattahoochee County,32.34697,-84.78705,A,ADM2,US,GA,053
4187435,Chatsworth,34.76591,-84.76994,P,PPLA2,US,GA,213
4187459,Chattooga County,34.47502,-85.34529,A,ADM2,US,GA,055
4187535,Cherokee County,34.24393,-84.4762,A,ADM2,US,GA,057
4188191,Clarke County,33.95117,-83.36733000000001,A,ADM2,US,GA,059
4188197,Clarkesville,34.6126,-83.52489,P,PPLA2,US,GA,137
4188239,Claxton,32.16158,-81.904,P,PPLA2,US,GA,109
4188258,Clay County,31.626279999999998,-84.9801,A,ADM2,US,GA,061
4188287,Clayton,34.87815,-83.40099000000001,P,PPLA2,US,GA,241
4188291,Clayton County,33.54189,-84.35769,A,ADM2,US,GA,063
4188377,Cleveland,34.59704,-83.76324,P,PPLA2,US,GA,311
4188433,Clinch County,30.91495,-82.70624000000001,A,ADM2,US,GA,065
4188547,Cobb County,33.94147,-84.57667,A,ADM2,US,GA,067
4188590,Cochran,32.386829999999996,-83.35461,P,PPLA2,US,GA,023
4188653,Coffee County,31.54927,-82.8492,A,ADM2,US,GA,069
4188934,Colquitt,31.171290000000003,-84.73325,P,PPLA2,US,GA,201
4188937,Colquitt County,31.188390000000002,-83.76885,A,ADM2,US,GA,071
4188957,Columbia County,33.54412,-82.26406,A,ADM2,US,GA,073
4188985,Columbus,32.46098,-84.98770999999999,P,PPLA2,US,GA,215
4189213,Conyers,33.667609999999996,-84.01769,P,PPLA2,US,GA,247
4189236,Cook County,31.153990000000004,-83.43047,A,ADM2,US,GA,075
4189423,Cordele,31.96351,-83.78239,P,PPLA2,US,GA,081
4189785,Covington,33.596779999999995,-83.86018,P,PPLA2,US,GA,217
4189828,Coweta County,33.35346,-84.76337,A,ADM2,US,GA,077
4189924,Crawford County,32.7145,-83.98634,A,ADM2,US,GA,079
4189960,Crawfordville,33.55402,-82.89598000000001,P,PPLA2,US,GA,265
4190062,Crisp County,31.922929999999997,-83.7681,A,ADM2,US,GA,081
4190396,Cumming,34.20732,-84.14019,P,PPLA2,US,GA,117
4190434,Cusseta,32.30543,-84.7727,P,PPLA2,US,GA,053
4190451,Cuthbert,31.77127,-84.78936999999999,P,PPLA2,US,GA,243
4190530,Dade County,34.85452,-85.50453,A,ADM2,US,GA,083
4190542,Dahlonega,34.53259,-83.98491,P,PPLA2,US,GA,187
4190581,Dalton,34.7698,-84.97022,P,PPLA2,US,GA,313
4190598,Dallas,33.92371,-84.84076999999999,P,PPLA2,US,GA,223
4190721,Danielsville,34.12428,-83.22126,P,PPLA2,US,GA,195
4190953,Dawson,31.77382,-84.448,P,PPLA2,US,GA,273
4190959,Dawson County,34.4443,-84.17064,A,ADM2,US,GA,085
4190979,Dawsonville,34.421209999999995,-84.11908000000001,P,PPLA2,US,GA,085
4191014,DeKalb County,33.77153,-84.22641,A,ADM2,US,GA,089
4191124,Decatur,33.77483,-84.29630999999999,P,PPLA2,US,GA,089
4191127,Decatur County,30.87834,-84.57907,A,ADM2,US,GA,087
4191654,Dodge County,32.17218,-83.1684,A,ADM2,US,GA,091
4191735,Donalsonville,31.040459999999996,-84.87909,P,PPLA2,US,GA,253
4191760,Dooly County,32.15718,-83.79875,A,ADM2,US,GA,093
4191903,Dougherty County,31.53337,-84.21625,A,ADM2,US,GA,095
4191916,Douglas,31.508809999999997,-82.84987,P,PPLA2,US,GA,069
4191928,Douglas County,33.70182,-84.76793,A,ADM2,US,GA,097
4191955,Douglasville,33.7515,-84.74771,P,PPLA2,US,GA,097
4192205,Dublin,32.540440000000004,-82.90375,P,PPLA2,US,GA,175
4192532,Early County,31.32283,-84.90364,A,ADM2,US,GA,099
4192754,Eastman,32.19767,-83.17765,P,PPLA2,US,GA,091
4192800,Eatonton,33.3268,-83.3885,P,PPLA2,US,GA,237
4192932,Echols County,30.71009,-82.89394,A,ADM2,US,GA,101
4193042,Effingham County,32.367309999999996,-81.34134,A,ADM2,US,GA,103
4193088,Elbert County,34.11679,-82.8401,A,ADM2,US,GA,105
4193099,Elberton,34.11159,-82.86863000000001,P,PPLA2,US,GA,105
4193210,Ellaville,32.238209999999995,-84.30908000000001,P,PPLA2,US,GA,249
4193229,Ellijay,34.69481,-84.48215,P,PPLA2,US,GA,123
4193335,Emanuel County,32.58976,-82.30171,A,ADM2,US,GA,107
4193705,Evans County,32.15676,-81.88688,A,ADM2,US,GA,109
4194387,Fannin County,34.86411,-84.31985,A,ADM2,US,GA,111
4194465,Fayette County,33.413940000000004,-84.49419,A,ADM2,US,GA,113
4194474,Fayetteville,33.44873,-84.45493,P,PPLA2,US,GA,113
4195168,Fitzgerald,31.714909999999996,-83.25265,P,PPLA2,US,GA,017
4195536,Floyd County,34.26316,-85.21428,A,ADM2,US,GA,115
4195600,Folkston,30.83095,-82.01131,P,PPLA2,US,GA,049
4195771,Forsyth,33.0343,-83.93824000000001,P,PPLA2,US,GA,207
4195777,Forsyth County,34.22551,-84.12501999999999,A,ADM2,US,GA,117
4195809,Fort Gaines,31.609240000000003,-85.04933,P,PPLA2,US,GA,061
4195869,Fort Valley,32.55376,-83.88741,P,PPLA2,US,GA,225
4196083,Franklin,33.27762,-85.098,P,PPLA2,US,GA,149
4196096,Franklin County,34.375440000000005,-83.22918,A,ADM2,US,GA,119
4196508,Fulton County,33.79025,-84.46701999999999,A,ADM2,US,GA,121
4196586,Gainesville,34.29788,-83.82406999999999,P,PPLA2,US,GA,139
4196919,Georgetown,31.88461,-85.10743000000001,P,PPLA2,US,GA,239
4197055,Gibson,33.23348,-82.59541,P,PPLA2,US,GA,125
4197146,Gilmer County,34.69121,-84.45559,A,ADM2,US,GA,123
4197240,Glascock County,33.229279999999996,-82.6107,A,ADM2,US,GA,125
4197388,Glynn County,31.213240000000003,-81.4937,A,ADM2,US,GA,127
4197608,Gordon County,34.50336,-84.87575,A,ADM2,US,GA,129
4197807,Grady County,30.874670000000002,-84.23443,A,ADM2,US,GA,131
4197938,Gray,33.00958,-83.53378000000001,P,PPLA2,US,GA,169
4198160,Greene County,33.57878,-83.16666,A,ADM2,US,GA,133
4198204,Greensboro,33.57568,-83.18238000000001,P,PPLA2,US,GA,133
4198218,Greenville,33.02874,-84.71298,P,PPLA2,US,GA,199
4198322,Griffin,33.24678,-84.26409,P,PPLA2,US,GA,255
4198645,Gwinnett County,33.961729999999996,-84.02363000000001,A,ADM2,US,GA,135
4198688,Habersham County,34.63102,-83.53112,A,ADM2,US,GA,137
4198821,Hall County,34.31689,-83.81968,A,ADM2,US,GA,139
4198912,Hamilton,32.757909999999995,-84.87493,P,PPLA2,US,GA,145
4198997,Hancock County,33.27043,-83.00069,A,ADM2,US,GA,141
4199102,Haralson County,33.79423,-85.21103000000001,A,ADM2,US,GA,143
4199416,Harris County,32.736,-84.90899,A,ADM2,US,GA,145
4199517,Hart County,34.3509,-82.96425,A,ADM2,US,GA,147
4199572,Hartwell,34.35288,-82.93209,P,PPLA2,US,GA,147
4199694,Hawkinsville,32.283770000000004,-83.47211999999999,P,PPLA2,US,GA,235
4199778,Hazlehurst,31.869629999999997,-82.5943,P,PPLA2,US,GA,161
4199820,Heard County,33.29703,-85.12827,A,ADM2,US,GA,149
4200051,Henry County,33.453,-84.1542,A,ADM2,US,GA,151
4200188,Hiawassee,34.949259999999995,-83.75739,P,PPLA2,US,GA,281
4200671,Hinesville,31.84688,-81.59595,P,PPLA2,US,GA,179
4201141,Homer,34.33372,-83.49905,P,PPLA2,US,GA,011
4201144,Homerville,31.0366,-82.74708000000001,P,PPLA2,US,GA,065
4201512,Houston County,32.45901,-83.66624,A,ADM2,US,GA,153
4202266,Irwin County,31.60228,-83.27638,A,ADM2,US,GA,155
4202277,Irwinton,32.81126,-83.17265,P,PPLA2,US,GA,319
4202426,Jackson,33.29457,-83.96602,P,PPLA2,US,GA,035
4202453,Jackson County,34.13388,-83.56635,A,ADM2,US,GA,157
4202634,Jasper,34.46787,-84.42909,P,PPLA2,US,GA,227
4202638,Jasper County,33.31643,-83.68809,A,ADM2,US,GA,159
4202662,Jeff Davis County,31.8056,-82.63694,A,ADM2,US,GA,161
4202672,Jefferson,34.11705,-83.57239,P,PPLA2,US,GA,157
4202678,Jefferson County,33.054840000000006,-82.41815,A,ADM2,US,GA,163
4202699,Jeffersonville,32.68765,-83.34656,P,PPLA2,US,GA,289
4202750,Jenkins County,32.79247,-81.96353,A,ADM2,US,GA,165
4202983,Johnson County,32.70146,-82.66008000000001,A,ADM2,US,GA,167
4203171,Jones County,33.02513,-83.56052,A,ADM2,US,GA,169
4203316,Jonesboro,33.5215,-84.35381,P,PPLA2,US,GA,063
4204196,Knoxville,32.724309999999996,-83.99769,P,PPLA2,US,GA,079
4204241,LaFayette,34.7048,-85.2819,P,PPLA2,US,GA,295
4204775,Lakeland,31.041040000000002,-83.07515,P,PPLA2,US,GA,173
4204869,Lamar County,33.07654,-84.13946,A,ADM2,US,GA,171
4205013,Lanier County,31.03789,-83.06265,A,ADM2,US,GA,173
4205152,Laurens County,32.46366,-82.92224,A,ADM2,US,GA,175
4205196,Lawrenceville,33.95621,-83.98796,P,PPLA2,US,GA,135
4205331,Lee County,31.77951,-84.14113,A,ADM2,US,GA,177
4205392,Leesburg,31.732120000000002,-84.17074000000001,P,PPLA2,US,GA,177
4205541,Lexington,33.86984,-83.11182,P,PPLA2,US,GA,221
4205615,Liberty County,31.80723,-81.45626,A,ADM2,US,GA,179
4205780,Lincoln County,33.793659999999996,-82.45121,A,ADM2,US,GA,181
4205797,Lincolnton,33.79235,-82.47901999999999,P,PPLA2,US,GA,181
4206882,Louisville,33.001540000000006,-82.41124,P,PPLA2,US,GA,163
4207045,Lowndes County,30.833859999999998,-83.26771,A,ADM2,US,GA,185
4207083,Ludowici,31.707990000000002,-81.74234,P,PPLA2,US,GA,183
4207128,Lumpkin,32.050990000000006,-84.79909,P,PPLA2,US,GA,259
4207132,Lumpkin County,34.57219,-84.00265,A,ADM2,US,GA,187
4207205,Lyons,32.20435,-82.32179000000001,P,PPLA2,US,GA,279
4207400,Macon,32.84069,-83.6324,P,PPLA2,US,GA,021
4207403,Macon County,32.35839,-84.04248,A,ADM2,US,GA,193
4207447,Madison,33.59568,-83.46794,P,PPLA2,US,GA,211
4207451,Madison County,34.12778,-83.20904,A,ADM2,US,GA,195
4207783,Marietta,33.9526,-84.54993,P,PPLA2,US,GA,067
4207805,Marion County,32.35338,-84.52464,A,ADM2,US,GA,197
4208442,McDonough,33.447340000000004,-84.14686,P,PPLA2,US,GA,151
4208454,McDuffie County,33.48285,-82.48137,A,ADM2,US,GA,189
4208544,McIntosh County,31.48381,-81.37557,A,ADM2,US,GA,191
4208683,McRae,32.06795,-82.9007,P,PPLA2,US,GA,271
4208945,Meriwether County,33.040659999999995,-84.68831,A,ADM2,US,GA,199
4209013,Metter,32.39712,-82.06012,P,PPLA2,US,GA,043
4209448,Milledgeville,33.08014,-83.2321,P,PPLA2,US,GA,009
4209454,Millen,32.80405,-81.94928,P,PPLA2,US,GA,165
4209479,Miller County,31.163990000000002,-84.73071999999999,A,ADM2,US,GA,201
4209744,Mitchell County,31.22532,-84.19431,A,ADM2,US,GA,205
4209884,Monroe,33.79484,-83.71323000000001,P,PPLA2,US,GA,297
4209889,Monroe County,33.01408,-83.91872,A,ADM2,US,GA,207
4209939,Montgomery County,32.173359999999995,-82.53482,A,ADM2,US,GA,209
4209951,Monticello,33.30485,-83.68323000000001,P,PPLA2,US,GA,159
4210099,Morgan,31.537670000000002,-84.59936,P,PPLA2,US,GA,037
4210114,Morgan County,33.59083,-83.49238000000001,A,ADM2,US,GA,211
4210397,Moultrie,31.179909999999996,-83.78905999999999,P,PPLA2,US,GA,071
4211083,Mount Vernon,32.178509999999996,-82.59458000000001,P,PPLA2,US,GA,209
4211691,Murray County,34.78845,-84.74809,A,ADM2,US,GA,213
4211716,Muscogee County,32.50996,-84.87704000000001,A,ADM2,US,GA,215
4211775,Nahunta,31.204390000000004,-81.98123000000001,P,PPLA2,US,GA,025
4211839,Nashville,31.207420000000003,-83.25015,P,PPLA2,US,GA,019
4212684,Newnan,33.38067,-84.79966,P,PPLA2,US,GA,077
4212728,Newton,31.312959999999997,-84.33574,P,PPLA2,US,GA,007
4212736,Newton County,33.55505,-83.85019,A,ADM2,US,GA,217
4213812,Ocilla,31.59447,-83.2513,P,PPLA2,US,GA,155
4213838,Oconee County,33.83494,-83.43705,A,ADM2,US,GA,219
4213919,Oglethorpe,32.29377,-84.06102,P,PPLA2,US,GA,193
4213930,Oglethorpe County,33.88065,-83.0807,A,ADM2,US,GA,221
4214993,Paulding County,33.92055,-84.86729,A,ADM2,US,GA,223
4215089,Peach County,32.56878,-83.82688,A,ADM2,US,GA,225
4215163,Pearson,31.2977,-82.85237,P,PPLA2,US,GA,003
4215251,Pembroke,32.136340000000004,-81.62348,P,PPLA2,US,GA,029
4215391,Perry,32.45821,-83.73156999999999,P,PPLA2,US,GA,153
4215637,Pickens County,34.46432,-84.46564000000001,A,ADM2,US,GA,227
4215697,Pierce County,31.358759999999997,-82.21274,A,ADM2,US,GA,229
4215755,Pike County,33.09227,-84.38923,A,ADM2,US,GA,231
4216880,Polk County,34.00178,-85.18815,A,ADM2,US,GA,233
4217343,Preston,32.06599,-84.53742,P,PPLA2,US,GA,307
4217563,Pulaski County,32.2323,-83.47596,A,ADM2,US,GA,235
4217625,Putnam County,33.32177,-83.37284,A,ADM2,US,GA,237
4217712,Quitman,30.78492,-83.55988,P,PPLA2,US,GA,027
4217715,Quitman County,31.86733,-85.01878,A,ADM2,US,GA,239
4217747,Rabun County,34.881679999999996,-83.40214,A,ADM2,US,GA,241
4217909,Randolph County,31.762620000000002,-84.75419000000001,A,ADM2,US,GA,243
4218414,Reidsville,32.086859999999994,-82.1179,P,PPLA2,US,GA,267
4218744,Richmond County,33.359629999999996,-82.07355,A,ADM2,US,GA,245
4218896,Ringgold,34.91591,-85.10911999999999,P,PPLA2,US,GA,047
4219431,Rockdale County,33.65424,-84.02660999999999,A,ADM2,US,GA,247
4219762,Rome,34.25704,-85.16467,P,PPLA2,US,GA,115
4221206,Sandersville,32.98154,-82.81014,P,PPLA2,US,GA,303
4221552,Savannah,32.08354,-81.09983000000001,P,PPLA2,US,GA,051
4221659,Schley County,32.26169,-84.31472,A,ADM2,US,GA,249
4221757,Screven County,32.75059,-81.61193,A,ADM2,US,GA,251
4221942,Seminole County,30.938779999999998,-84.86887,A,ADM2,US,GA,253
4223516,Soperton,32.37712,-82.59236,P,PPLA2,US,GA,283
4223848,Spalding County,33.260870000000004,-84.28416,A,ADM2,US,GA,255
4223880,Sparta,33.2757,-82.97626,P,PPLA2,US,GA,141
4224162,Springfield,32.372409999999995,-81.3115,P,PPLA2,US,GA,103
4224412,Statenville,30.70327,-83.02764,P,PPLA2,US,GA,101
4224413,Statesboro,32.44879,-81.78317,P,PPLA2,US,GA,031
4224510,Stephens County,34.553940000000004,-83.29343,A,ADM2,US,GA,257
4224592,Stewart County,32.07846,-84.8352,A,ADM2,US,GA,259
4225122,Summerville,34.48064,-85.34773,P,PPLA2,US,GA,055
4225168,Sumter County,32.039970000000004,-84.19704,A,ADM2,US,GA,261
4225346,Swainsboro,32.597390000000004,-82.33374,P,PPLA2,US,GA,107
4225515,Sylvania,32.750440000000005,-81.63678,P,PPLA2,US,GA,251
4225522,Sylvester,31.530920000000002,-83.83693000000001,P,PPLA2,US,GA,321
4225609,Talbot County,32.699490000000004,-84.53301,A,ADM2,US,GA,263
4225613,Talbotton,32.677640000000004,-84.53936999999999,P,PPLA2,US,GA,263
4225621,Taliaferro County,33.56609,-82.87876,A,ADM2,US,GA,265
4225814,Tattnall County,32.04575,-82.05818000000001,A,ADM2,US,GA,267
4225854,Taylor County,32.55546,-84.25046,A,ADM2,US,GA,269
4225944,Telfair County,31.9298,-82.93899,A,ADM2,US,GA,271
4226051,Terrell County,31.77688,-84.43692,A,ADM2,US,GA,273
4226286,Thomas County,30.86368,-83.91931,A,ADM2,US,GA,275
4226348,Thomasville,30.836579999999998,-83.97878,P,PPLA2,US,GA,275
4226364,Thomaston,32.88819,-84.32659,P,PPLA2,US,GA,293
4226435,Thomson,33.470690000000005,-82.50457,P,PPLA2,US,GA,189
4226538,Tift County,31.457440000000002,-83.52659,A,ADM2,US,GA,277
4226552,Tifton,31.450459999999996,-83.5085,P,PPLA2,US,GA,277
4226722,Toccoa,34.57732,-83.33239,P,PPLA2,US,GA,257
4226802,Toombs County,32.12172,-82.33129,A,ADM2,US,GA,279
4226924,Towns County,34.91665,-83.73728,A,ADM2,US,GA,281
4227019,Treutlen County,32.40388,-82.56728000000001,A,ADM2,US,GA,283
4227166,Troup County,33.03351,-85.02834,A,ADM2,US,GA,285
4227392,Turner County,31.716379999999997,-83.62409,A,ADM2,US,GA,287
4227499,Twiggs County,32.6672,-83.42708,A,ADM2,US,GA,289
4227781,Union County,34.83401,-83.99076,A,ADM2,US,GA,291
4228098,Upson County,32.88127,-84.29934,A,ADM2,US,GA,293
4228147,Valdosta,30.833340000000003,-83.28031999999999,P,PPLA2,US,GA,185
4228440,Vienna,32.09156,-83.79545,P,PPLA2,US,GA,093
4229163,Walker County,34.735659999999996,-85.30098000000001,A,ADM2,US,GA,295
4229371,Walton County,33.78156,-83.73385,A,ADM2,US,GA,297
4229446,Ware County,31.05363,-82.42368,A,ADM2,US,GA,299
4229498,Warren County,33.40896,-82.67676,A,ADM2,US,GA,301
4229517,Warrenton,33.40708,-82.66208,P,PPLA2,US,GA,301
4229546,Washington,33.73679,-82.73931,P,PPLA2,US,GA,317
4229557,Washington County,32.96954,-82.7959,A,ADM2,US,GA,303
4229691,Watkinsville,33.8629,-83.40876999999999,P,PPLA2,US,GA,219
4229763,Waycross,31.21368,-82.3557,P,PPLA2,US,GA,299
4229782,Wayne County,31.55143,-81.91676,A,ADM2,US,GA,305
4229791,Waynesboro,33.08987,-82.01567,P,PPLA2,US,GA,033
4229882,Webster County,32.04665,-84.55105,A,ADM2,US,GA,307
4230492,Wheeler County,32.11707,-82.72459,A,ADM2,US,GA,309
4230595,White County,34.646359999999994,-83.74710999999999,A,ADM2,US,GA,311
4230822,Whitfield County,34.805609999999994,-84.96722,A,ADM2,US,GA,313
4230919,Wilcox County,31.9729,-83.43236,A,ADM2,US,GA,315
4231029,Wilkes County,33.78195,-82.74323000000001,A,ADM2,US,GA,317
4231046,Wilkinson County,32.802409999999995,-83.17125,A,ADM2,US,GA,319
4231523,Winder,33.99261,-83.72017,P,PPLA2,US,GA,013
4231725,Woodbine,30.963959999999997,-81.72416,P,PPLA2,US,GA,039
4231976,Worth County,31.551509999999997,-83.85088,A,ADM2,US,GA,321
4232049,Wrightsville,32.72933,-82.71986,P,PPLA2,US,GA,167
4232308,Zebulon,33.10235,-84.3427,P,PPLA2,US,GA,231
4232512,Adams County,39.98789,-91.18849,A,ADM2,US,IL,001
4232568,Albion,38.37755,-88.05615,P,PPLA2,US,IL,047
4232592,Alexander County,37.1916,-89.33764000000001,A,ADM2,US,IL,003
4233586,Benton,37.99672,-88.92007,P,PPLA2,US,IL,055
4233813,Belleville,38.52005,-89.98399,P,PPLA2,US,IL,163
4234184,Bond County,38.88682,-89.43555,A,ADM2,US,IL,005
4234528,Brown County,39.96181,-90.75034000000001,A,ADM2,US,IL,009
4234985,Cairo,37.00533,-89.17645999999999,P,PPLA2,US,IL,003
4235018,Calhoun County,39.1693,-90.66753,A,ADM2,US,IL,013
4235211,Carlinville,39.27977,-89.88176999999999,P,PPLA2,US,IL,117
4235229,Carlyle,38.61033,-89.37258,P,PPLA2,US,IL,027
4235246,Carmi,38.09088,-88.15865,P,PPLA2,US,IL,193
4235288,Carrollton,39.30227,-90.40706,P,PPLA2,US,IL,061
4235369,Cass County,39.97356,-90.24738,A,ADM2,US,IL,017
4235668,Charleston,39.49615,-88.17615,P,PPLA2,US,IL,029
4235724,Chester,37.91366,-89.82205,P,PPLA2,US,IL,157
