gid,name,lat,lon,f_class,f_code,country,state,county,state_county
4123162,Murfreesboro,34.062329999999996,-93.6899,P,PPLA2,US,AR,109,AR_109
4123271,Nashville,33.94567,-93.84713,P,PPLA2,US,AR,061,AR_061
4123830,Newport,35.6048,-91.2818,P,PPLA2,US,AR,067,AR_067
4125388,Paragould,36.0584,-90.49733,P,PPLA2,US,AR,055,AR_055
4125875,Perryville,35.00481,-92.80266999999999,P,PPLA2,US,AR,105,AR_105
4126226,Pine Bluff,34.228429999999996,-92.0032,P,PPLA2,US,AR,069,AR_069
4126923,Pocahontas,36.26146,-90.97123,P,PPLA2,US,AR,121,AR_121
4127330,Prairie County,34.82979,-91.55277,A,ADM2,US,AR,117,AR_117
4127433,Prescott,33.802609999999994,-93.38101,P,PPLA2,US,AR,099,AR_099
4127619,Pulaski County,34.76993,-92.3118,A,ADM2,US,AR,119,AR_119
4128469,Rison,33.95843,-92.19015,P,PPLA2,US,AR,025,AR_025
4129397,Russellville,35.278420000000004,-93.13379,P,PPLA2,US,AR,115,AR_115
4129962,Salem,36.371179999999995,-91.82265,P,PPLA2,US,AR,049,AR_049
4130430,Searcy,35.250640000000004,-91.73625,P,PPLA2,US,AR,145,AR_145
4130449,Sebastian County,35.199259999999995,-94.27391,A,ADM2,US,AR,131,AR_131
4130821,Sheridan,34.30704,-92.40127,P,PPLA2,US,AR,053,AR_053
4132227,Star City,33.94288,-91.84347,P,PPLA2,US,AR,079,AR_079
4133367,Texarkana,33.441790000000005,-94.03769,P,PPLA2,US,AR,091,AR_091
4134716,Van Buren,35.43676,-94.34827,P,PPLA2,US,AR,033,AR_033
4135004,Waldron,34.89843,-94.09076,P,PPLA2,US,AR,127,AR_127
4135205,Walnut Ridge,36.0684,-90.95595,P,PPLA2,US,AR,075,AR_075
4135349,Warren,33.61261,-92.06458,P,PPLA2,US,AR,011,AR_011
4137215,Wynne,35.22453,-90.78678000000001,P,PPLA2,US,AR,037,AR_037
4137268,Yell County,35.0026,-93.41125,A,ADM2,US,AR,149,AR_149
4137291,Yellville,36.22618,-92.68489,P,PPLA2,US,AR,089,AR_089
4140987,Washington County,38.96678,-77.04137,A,ADM2,US,DC,001,DC_001
4142643,Georgetown,38.69011,-75.38547,P,PPLA2,US,DE,005,DE_005
4143221,Kent County,39.09595,-75.50461,A,ADM2,US,DE,001,DE_001
4145381,Wilmington,39.74595,-75.54659000000001,P,PPLA2,US,DE,003,DE_003
4146148,Apalachicola,29.726,-84.9856,P,PPLA2,US,FL,037,FL_037
4146206,Arcadia,27.21588,-81.85842,P,PPLA2,US,FL,027,FL_027
4146723,Bartow,27.896409999999996,-81.84314,P,PPLA2,US,FL,105,FL_105
4148237,Blountstown,30.443790000000003,-85.04744000000001,P,PPLA2,US,FL,013,FL_013
4148526,Bonifay,30.791859999999996,-85.67965,P,PPLA2,US,FL,059,FL_059
4148708,Bradenton,27.498929999999998,-82.57481999999999,P,PPLA2,US,FL,081,FL_081
4148912,Bristol,30.432470000000002,-84.97702,P,PPLA2,US,FL,077,FL_077
4148957,Bronson,29.447740000000003,-82.64233,P,PPLA2,US,FL,075,FL_075
4148986,Brooksville,28.55554,-82.38991,P,PPLA2,US,FL,053,FL_053
4149363,Bunnell,29.46609,-81.25784,P,PPLA2,US,FL,035,FL_035
4149433,Bushnell,28.664990000000003,-82.11286,P,PPLA2,US,FL,119,FL_119
4150769,Chipley,30.781859999999998,-85.53854,P,PPLA2,US,FL,133,FL_133
4151316,Clearwater,27.96585,-82.8001,P,PPLA2,US,FL,103,FL_103
4152267,Crawfordville,30.176040000000004,-84.37518,P,PPLA2,US,FL,129,FL_129
4152311,Crestview,30.76213,-86.57051,P,PPLA2,US,FL,091,FL_091
4152395,Cross City,29.63465,-83.12694,P,PPLA2,US,FL,029,FL_029
4152695,Dade City,28.364720000000002,-82.19592,P,PPLA2,US,FL,101,FL_101
4152888,DeFuniak Springs,30.721020000000003,-86.11522,P,PPLA2,US,FL,131,FL_131
4152890,DeLand,29.02832,-81.30311999999999,P,PPLA2,US,FL,127,FL_127
4155006,Fernandina Beach,30.66968,-81.46259,P,PPLA2,US,FL,089,FL_089
4155966,Fort Lauderdale,26.12231,-80.14338000000001,P,PPLA2,US,FL,011,FL_011
4155995,Fort Myers,26.621679999999998,-81.84059,P,PPLA2,US,FL,071,FL_071
4156018,Fort Pierce,27.446709999999996,-80.32561,P,PPLA2,US,FL,111,FL_111
4156404,Gainesville,29.651629999999997,-82.32483,P,PPLA2,US,FL,001,FL_001
4157427,Green Cove Springs,29.991909999999997,-81.67815,P,PPLA2,US,FL,019,FL_019
4159786,Inverness,28.835820000000002,-82.33037,P,PPLA2,US,FL,017,FL_017
4160021,Jacksonville,30.332179999999997,-81.65565,P,PPLA2,US,FL,031,FL_031
4160102,Jasper,30.51827,-82.94819,P,PPLA2,US,FL,047,FL_047
4160812,Key West,24.555239999999998,-81.78163,P,PPLA2,US,FL,087,FL_087
4160983,Kissimmee,28.304679999999998,-81.41667,P,PPLA2,US,FL,097,FL_097
4161075,LaBelle,26.76173,-81.43841,P,PPLA2,US,FL,051,FL_051
4161171,Lake Butler,30.022740000000002,-82.33955999999999,P,PPLA2,US,FL,125,FL_125
4161187,Lake City,30.18968,-82.63929,P,PPLA2,US,FL,023,FL_023
4161831,Leon County,30.458040000000004,-84.27788000000001,A,ADM2,US,FL,073,FL_073
4162461,Live Oak,30.29495,-82.98402,P,PPLA2,US,FL,121,FL_121
4163083,Macclenny,30.28218,-82.12206,P,PPLA2,US,FL,003,FL_003
4163140,Madison,30.469379999999997,-83.41293,P,PPLA2,US,FL,079,FL_079
4163428,Marianna,30.774359999999998,-85.22686999999999,P,PPLA2,US,FL,063,FL_063
4163723,Mayo,30.053,-83.17486,P,PPLA2,US,FL,067,FL_067
4164138,Miami,25.77427,-80.19366,P,PPLA2,US,FL,086,FL_086
4164547,Milton,30.632409999999997,-87.03969000000001,P,PPLA2,US,FL,113,FL_113
4164803,Monticello,30.54515,-83.8713,P,PPLA2,US,FL,065,FL_065
4164836,Moore Haven,26.83312,-81.09312,P,PPLA2,US,FL,043,FL_043
4165565,Naples,26.14234,-81.79596,P,PPLA2,US,FL,021,FL_021
4166673,Ocala,29.1872,-82.14009,P,PPLA2,US,FL,083,FL_083
4166822,Okeechobee,27.24393,-80.82978,P,PPLA2,US,FL,093,FL_093
4167147,Orlando,28.53834,-81.37924,P,PPLA2,US,FL,095,FL_095
4167482,Palatka,29.64858,-81.63758,P,PPLA2,US,FL,107,FL_107
4167694,Panama City,30.15946,-85.65983,P,PPLA2,US,FL,005,FL_005
4168228,Pensacola,30.42131,-87.21691,P,PPLA2,US,FL,033,FL_033
4168244,Perry,30.117659999999997,-83.58274,P,PPLA2,US,FL,123,FL_123
4169166,Port Saint Joe,29.81188,-85.30297,P,PPLA2,US,FL,045,FL_045
4169452,Punta Gorda,26.929779999999997,-82.04536999999999,P,PPLA2,US,FL,015,FL_015
4169510,Quincy,30.58714,-84.58325,P,PPLA2,US,FL,039,FL_039
4170894,Saint Augustine,29.89469,-81.31452,P,PPLA2,US,FL,109,FL_109
4172086,Sanford,28.80055,-81.27311999999999,P,PPLA2,US,FL,117,FL_117
4172131,Sarasota,27.33643,-82.53065,P,PPLA2,US,FL,115,FL_115
4172383,Sebring,27.495590000000004,-81.44091,P,PPLA2,US,FL,055,FL_055
4173999,Starke,29.944129999999998,-82.10983,P,PPLA2,US,FL,007,FL_007
4174201,Stuart,27.19755,-80.25283,P,PPLA2,US,FL,085,FL_085
4174757,Tampa,27.94752,-82.45843,P,PPLA2,US,FL,057,FL_057
4174861,Tavares,28.804159999999996,-81.72563000000001,P,PPLA2,US,FL,069,FL_069
4175437,Titusville,28.61222,-80.80755,P,PPLA2,US,FL,009,FL_009
4175637,Trenton,29.613290000000003,-82.81761999999999,P,PPLA2,US,FL,041,FL_041
4176409,Vero Beach,27.638640000000002,-80.39726999999999,P,PPLA2,US,FL,061,FL_061
4177569,Wauchula,27.547259999999998,-81.81147,P,PPLA2,US,FL,049,FL_049
4177887,West Palm Beach,26.71534,-80.05337,P,PPLA2,US,FL,099,FL_099
4178992,Abbeville,31.99212,-83.30682,P,PPLA2,US,GA,315,GA_315
4179193,Adel,31.13727,-83.42408,P,PPLA2,US,GA,075,GA_075
4179313,Alamo,32.14712,-82.77792,P,PPLA2,US,GA,309,GA_309
4179320,Albany,31.578509999999998,-84.15574000000001,P,PPLA2,US,GA,095,GA_095
4179557,Alma,31.53937,-82.46236,P,PPLA2,US,GA,005,GA_005
4179667,Americus,32.072390000000006,-84.23269,P,PPLA2,US,GA,261,GA_261
4180085,Appling,33.546079999999996,-82.3173,P,PPLA2,US,GA,073,GA_073
4180316,Ashburn,31.70601,-83.65321999999999,P,PPLA2,US,GA,287,GA_287
4180386,Athens,33.96095,-83.37794,P,PPLA2,US,GA,059,GA_059
4180531,Augusta,33.47097,-81.97484,P,PPLA2,US,GA,245,GA_245
4180775,Bainbridge,30.9038,-84.57547,P,PPLA2,US,GA,087,GA_087
4181110,Barnesville,33.05457,-84.15575,P,PPLA2,US,GA,171,GA_171
4181333,Baxley,31.77825,-82.34846,P,PPLA2,US,GA,001,GA_001
4183305,Blackshear,31.30605,-82.24207,P,PPLA2,US,GA,229,GA_229
4183354,Blairsville,34.8762,-83.95824,P,PPLA2,US,GA,291,GA_291
4183363,Blakely,31.377679999999998,-84.93409,P,PPLA2,US,GA,099,GA_099
4183521,Blue Ridge,34.86397,-84.32409,P,PPLA2,US,GA,111,GA_111
4184845,Brunswick,31.14995,-81.49149,P,PPLA2,US,GA,127,GA_127
4184962,Buchanan,33.8026,-85.18856,P,PPLA2,US,GA,143,GA_143
4185076,Buena Vista,32.31904,-84.51714,P,PPLA2,US,GA,197,GA_197
4185437,Butler,32.55709,-84.23825,P,PPLA2,US,GA,269,GA_269
4185632,Cairo,30.877509999999997,-84.20214,P,PPLA2,US,GA,131,GA_131
4185657,Calhoun,34.502590000000005,-84.95105,P,PPLA2,US,GA,129,GA_129
4185863,Camilla,31.23129,-84.21046,P,PPLA2,US,GA,205,GA_205
4186213,Canton,34.23676,-84.49076,P,PPLA2,US,GA,057,GA_057
4186352,Carnesville,34.36983,-83.23516,P,PPLA2,US,GA,119,GA_119
4186416,Carrollton,33.58011,-85.07661,P,PPLA2,US,GA,045,GA_045
4186531,Cartersville,34.16533,-84.80230999999999,P,PPLA2,US,GA,015,GA_015
4186955,Cedartown,34.01123,-85.25593,P,PPLA2,US,GA,233,GA_233
4187435,Chatsworth,34.76591,-84.76994,P,PPLA2,US,GA,213,GA_213
4188197,Clarkesville,34.6126,-83.52489,P,PPLA2,US,GA,137,GA_137
4188239,Claxton,32.16158,-81.904,P,PPLA2,US,GA,109,GA_109
4188287,Clayton,34.87815,-83.40099000000001,P,PPLA2,US,GA,241,GA_241
4188377,Cleveland,34.59704,-83.76324,P,PPLA2,US,GA,311,GA_311
4188590,Cochran,32.386829999999996,-83.35461,P,PPLA2,US,GA,023,GA_023
4188934,Colquitt,31.171290000000003,-84.73325,P,PPLA2,US,GA,201,GA_201
4188985,Columbus,32.46098,-84.98770999999999,P,PPLA2,US,GA,215,GA_215
4189213,Conyers,33.667609999999996,-84.01769,P,PPLA2,US,GA,247,GA_247
4189423,Cordele,31.96351,-83.78239,P,PPLA2,US,GA,081,GA_081
4189785,Covington,33.596779999999995,-83.86018,P,PPLA2,US,GA,217,GA_217
4189960,Crawfordville,33.55402,-82.89598000000001,P,PPLA2,US,GA,265,GA_265
4190396,Cumming,34.20732,-84.14019,P,PPLA2,US,GA,117,GA_117
4190434,Cusseta,32.30543,-84.7727,P,PPLA2,US,GA,053,GA_053
4190451,Cuthbert,31.77127,-84.78936999999999,P,PPLA2,US,GA,243,GA_243
4190530,Dade County,34.85452,-85.50453,A,ADM2,US,GA,083,GA_083
4190542,Dahlonega,34.53259,-83.98491,P,PPLA2,US,GA,187,GA_187
4190581,Dalton,34.7698,-84.97022,P,PPLA2,US,GA,313,GA_313
4190598,Dallas,33.92371,-84.84076999999999,P,PPLA2,US,GA,223,GA_223
4190721,Danielsville,34.12428,-83.22126,P,PPLA2,US,GA,195,GA_195
4190953,Dawson,31.77382,-84.448,P,PPLA2,US,GA,273,GA_273
4190979,Dawsonville,34.421209999999995,-84.11908000000001,P,PPLA2,US,GA,085,GA_085
4191124,Decatur,33.77483,-84.29630999999999,P,PPLA2,US,GA,089,GA_089
4191735,Donalsonville,31.040459999999996,-84.87909,P,PPLA2,US,GA,253,GA_253
4191916,Douglas,31.508809999999997,-82.84987,P,PPLA2,US,GA,069,GA_069
4191955,Douglasville,33.7515,-84.74771,P,PPLA2,US,GA,097,GA_097
4192205,Dublin,32.540440000000004,-82.90375,P,PPLA2,US,GA,175,GA_175
4192754,Eastman,32.19767,-83.17765,P,PPLA2,US,GA,091,GA_091
4192800,Eatonton,33.3268,-83.3885,P,PPLA2,US,GA,237,GA_237
4193099,Elberton,34.11159,-82.86863000000001,P,PPLA2,US,GA,105,GA_105
4193210,Ellaville,32.238209999999995,-84.30908000000001,P,PPLA2,US,GA,249,GA_249
4193229,Ellijay,34.69481,-84.48215,P,PPLA2,US,GA,123,GA_123
4194474,Fayetteville,33.44873,-84.45493,P,PPLA2,US,GA,113,GA_113
4195168,Fitzgerald,31.714909999999996,-83.25265,P,PPLA2,US,GA,017,GA_017
4195600,Folkston,30.83095,-82.01131,P,PPLA2,US,GA,049,GA_049
4195771,Forsyth,33.0343,-83.93824000000001,P,PPLA2,US,GA,207,GA_207
4195809,Fort Gaines,31.609240000000003,-85.04933,P,PPLA2,US,GA,061,GA_061
4195869,Fort Valley,32.55376,-83.88741,P,PPLA2,US,GA,225,GA_225
4196083,Franklin,33.27762,-85.098,P,PPLA2,US,GA,149,GA_149
4196508,Fulton County,33.79025,-84.46701999999999,A,ADM2,US,GA,121,GA_121
4196586,Gainesville,34.29788,-83.82406999999999,P,PPLA2,US,GA,139,GA_139
4196919,Georgetown,31.88461,-85.10743000000001,P,PPLA2,US,GA,239,GA_239
4197055,Gibson,33.23348,-82.59541,P,PPLA2,US,GA,125,GA_125
4197938,Gray,33.00958,-83.53378000000001,P,PPLA2,US,GA,169,GA_169
4198204,Greensboro,33.57568,-83.18238000000001,P,PPLA2,US,GA,133,GA_133
4198218,Greenville,33.02874,-84.71298,P,PPLA2,US,GA,199,GA_199
4198322,Griffin,33.24678,-84.26409,P,PPLA2,US,GA,255,GA_255
4198912,Hamilton,32.757909999999995,-84.87493,P,PPLA2,US,GA,145,GA_145
4199572,Hartwell,34.35288,-82.93209,P,PPLA2,US,GA,147,GA_147
4199694,Hawkinsville,32.283770000000004,-83.47211999999999,P,PPLA2,US,GA,235,GA_235
4199778,Hazlehurst,31.869629999999997,-82.5943,P,PPLA2,US,GA,161,GA_161
4200188,Hiawassee,34.949259999999995,-83.75739,P,PPLA2,US,GA,281,GA_281
4200671,Hinesville,31.84688,-81.59595,P,PPLA2,US,GA,179,GA_179
4201141,Homer,34.33372,-83.49905,P,PPLA2,US,GA,011,GA_011
4201144,Homerville,31.0366,-82.74708000000001,P,PPLA2,US,GA,065,GA_065
4202277,Irwinton,32.81126,-83.17265,P,PPLA2,US,GA,319,GA_319
4202426,Jackson,33.29457,-83.96602,P,PPLA2,US,GA,035,GA_035
4202634,Jasper,34.46787,-84.42909,P,PPLA2,US,GA,227,GA_227
4202672,Jefferson,34.11705,-83.57239,P,PPLA2,US,GA,157,GA_157
4202699,Jeffersonville,32.68765,-83.34656,P,PPLA2,US,GA,289,GA_289
4203316,Jonesboro,33.5215,-84.35381,P,PPLA2,US,GA,063,GA_063
4204196,Knoxville,32.724309999999996,-83.99769,P,PPLA2,US,GA,079,GA_079
4204241,LaFayette,34.7048,-85.2819,P,PPLA2,US,GA,295,GA_295
4204775,Lakeland,31.041040000000002,-83.07515,P,PPLA2,US,GA,173,GA_173
4205196,Lawrenceville,33.95621,-83.98796,P,PPLA2,US,GA,135,GA_135
4205392,Leesburg,31.732120000000002,-84.17074000000001,P,PPLA2,US,GA,177,GA_177
4205541,Lexington,33.86984,-83.11182,P,PPLA2,US,GA,221,GA_221
4205797,Lincolnton,33.79235,-82.47901999999999,P,PPLA2,US,GA,181,GA_181
4206882,Louisville,33.001540000000006,-82.41124,P,PPLA2,US,GA,163,GA_163
4207083,Ludowici,31.707990000000002,-81.74234,P,PPLA2,US,GA,183,GA_183
4207128,Lumpkin,32.050990000000006,-84.79909,P,PPLA2,US,GA,259,GA_259
4207205,Lyons,32.20435,-82.32179000000001,P,PPLA2,US,GA,279,GA_279
4207400,Macon,32.84069,-83.6324,P,PPLA2,US,GA,021,GA_021
4207447,Madison,33.59568,-83.46794,P,PPLA2,US,GA,211,GA_211
4207783,Marietta,33.9526,-84.54993,P,PPLA2,US,GA,067,GA_067
4208442,McDonough,33.447340000000004,-84.14686,P,PPLA2,US,GA,151,GA_151
4208544,McIntosh County,31.48381,-81.37557,A,ADM2,US,GA,191,GA_191
4208683,McRae,32.06795,-82.9007,P,PPLA2,US,GA,271,GA_271
4209013,Metter,32.39712,-82.06012,P,PPLA2,US,GA,043,GA_043
4209448,Milledgeville,33.08014,-83.2321,P,PPLA2,US,GA,009,GA_009
4209454,Millen,32.80405,-81.94928,P,PPLA2,US,GA,165,GA_165
4209884,Monroe,33.79484,-83.71323000000001,P,PPLA2,US,GA,297,GA_297
4209951,Monticello,33.30485,-83.68323000000001,P,PPLA2,US,GA,159,GA_159
4210099,Morgan,31.537670000000002,-84.59936,P,PPLA2,US,GA,037,GA_037
4210397,Moultrie,31.179909999999996,-83.78905999999999,P,PPLA2,US,GA,071,GA_071
4211083,Mount Vernon,32.178509999999996,-82.59458000000001,P,PPLA2,US,GA,209,GA_209
4211775,Nahunta,31.204390000000004,-81.98123000000001,P,PPLA2,US,GA,025,GA_025
4211839,Nashville,31.207420000000003,-83.25015,P,PPLA2,US,GA,019,GA_019
4212684,Newnan,33.38067,-84.79966,P,PPLA2,US,GA,077,GA_077
4212728,Newton,31.312959999999997,-84.33574,P,PPLA2,US,GA,007,GA_007
4213812,Ocilla,31.59447,-83.2513,P,PPLA2,US,GA,155,GA_155
4213919,Oglethorpe,32.29377,-84.06102,P,PPLA2,US,GA,193,GA_193
4215163,Pearson,31.2977,-82.85237,P,PPLA2,US,GA,003,GA_003
4215251,Pembroke,32.136340000000004,-81.62348,P,PPLA2,US,GA,029,GA_029
4215391,Perry,32.45821,-83.73156999999999,P,PPLA2,US,GA,153,GA_153
4217343,Preston,32.06599,-84.53742,P,PPLA2,US,GA,307,GA_307
4217712,Quitman,30.78492,-83.55988,P,PPLA2,US,GA,027,GA_027
4218414,Reidsville,32.086859999999994,-82.1179,P,PPLA2,US,GA,267,GA_267
4218896,Ringgold,34.91591,-85.10911999999999,P,PPLA2,US,GA,047,GA_047
4219762,Rome,34.25704,-85.16467,P,PPLA2,US,GA,115,GA_115
4221206,Sandersville,32.98154,-82.81014,P,PPLA2,US,GA,303,GA_303
4221552,Savannah,32.08354,-81.09983000000001,P,PPLA2,US,GA,051,GA_051
4223516,Soperton,32.37712,-82.59236,P,PPLA2,US,GA,283,GA_283
4223880,Sparta,33.2757,-82.97626,P,PPLA2,US,GA,141,GA_141
4224162,Springfield,32.372409999999995,-81.3115,P,PPLA2,US,GA,103,GA_103
4224412,Statenville,30.70327,-83.02764,P,PPLA2,US,GA,101,GA_101
4224413,Statesboro,32.44879,-81.78317,P,PPLA2,US,GA,031,GA_031
4225122,Summerville,34.48064,-85.34773,P,PPLA2,US,GA,055,GA_055
4225346,Swainsboro,32.597390000000004,-82.33374,P,PPLA2,US,GA,107,GA_107
4225515,Sylvania,32.750440000000005,-81.63678,P,PPLA2,US,GA,251,GA_251
4225522,Sylvester,31.530920000000002,-83.83693000000001,P,PPLA2,US,GA,321,GA_321
4225613,Talbotton,32.677640000000004,-84.53936999999999,P,PPLA2,US,GA,263,GA_263
4226348,Thomasville,30.836579999999998,-83.97878,P,PPLA2,US,GA,275,GA_275
4226364,Thomaston,32.88819,-84.32659,P,PPLA2,US,GA,293,GA_293
4226435,Thomson,33.470690000000005,-82.50457,P,PPLA2,US,GA,189,GA_189
4226552,Tifton,31.450459999999996,-83.5085,P,PPLA2,US,GA,277,GA_277
4226722,Toccoa,34.57732,-83.33239,P,PPLA2,US,GA,257,GA_257
4227166,Troup County,33.03351,-85.02834,A,ADM2,US,GA,285,GA_285
4228147,Valdosta,30.833340000000003,-83.28031999999999,P,PPLA2,US,GA,185,GA_185
4228440,Vienna,32.09156,-83.79545,P,PPLA2,US,GA,093,GA_093
4229517,Warrenton,33.40708,-82.66208,P,PPLA2,US,GA,301,GA_301
4229546,Washington,33.73679,-82.73931,P,PPLA2,US,GA,317,GA_317
4229691,Watkinsville,33.8629,-83.40876999999999,P,PPLA2,US,GA,219,GA_219
4229763,Waycross,31.21368,-82.3557,P,PPLA2,US,GA,299,GA_299
4229782,Wayne County,31.55143,-81.91676,A,ADM2,US,GA,305,GA_305
4229791,Waynesboro,33.08987,-82.01567,P,PPLA2,US,GA,033,GA_033
4231523,Winder,33.99261,-83.72017,P,PPLA2,US,GA,013,GA_013
4231725,Woodbine,30.963959999999997,-81.72416,P,PPLA2,US,GA,039,GA_039
4232049,Wrightsville,32.72933,-82.71986,P,PPLA2,US,GA,167,GA_167
4232308,Zebulon,33.10235,-84.3427,P,PPLA2,US,GA,231,GA_231
4232568,Albion,38.37755,-88.05615,P,PPLA2,US,IL,047,IL_047
4233586,Benton,37.99672,-88.92007,P,PPLA2,US,IL,055,IL_055
4233813,Belleville,38.52005,-89.98399,P,PPLA2,US,IL,163,IL_163
4234985,Cairo,37.00533,-89.17645999999999,P,PPLA2,US,IL,003,IL_003
4235211,Carlinville,39.27977,-89.88176999999999,P,PPLA2,US,IL,117,IL_117
4235229,Carlyle,38.61033,-89.37258,P,PPLA2,US,IL,027,IL_027
4235246,Carmi,38.09088,-88.15865,P,PPLA2,US,IL,193,IL_193
4235288,Carrollton,39.30227,-90.40706,P,PPLA2,US,IL,061,IL_061
4235668,Charleston,39.49615,-88.17615,P,PPLA2,US,IL,029,IL_029
4235724,Chester,37.91366,-89.82205,P,PPLA2,US,IL,157,IL_157
4236895,Decatur,39.840309999999995,-88.9548,P,PPLA2,US,IL,115,IL_115
4237717,Edwardsville,38.811440000000005,-89.95316,P,PPLA2,US,IL,119,IL_119
4237727,Effingham,39.12004,-88.54338,P,PPLA2,US,IL,049,IL_049
4237790,Elizabethtown,37.445879999999995,-88.30504,P,PPLA2,US,IL,069,IL_069
4238081,Fairfield,38.37894,-88.35977,P,PPLA2,US,IL,191,IL_191
4239519,Golconda,37.36727,-88.48643,P,PPLA2,US,IL,151,IL_151
4239867,Greenville,38.89227,-89.41314,P,PPLA2,US,IL,005,IL_005
4240209,Hardin,39.15671,-90.6179,P,PPLA2,US,IL,013,IL_013
4240284,Harrisburg,37.73838,-88.54061,P,PPLA2,US,IL,165,IL_165
4240782,Hillsboro,39.16128,-89.4954,P,PPLA2,US,IL,135,IL_135
4241704,Jacksonville,39.733940000000004,-90.22901,P,PPLA2,US,IL,137,IL_137
4241822,Jerseyville,39.12005,-90.32845,P,PPLA2,US,IL,083,IL_083
4241992,Jonesboro,37.45172,-89.26814,P,PPLA2,US,IL,181,IL_181
4242769,Lawrenceville,38.729209999999995,-87.68169,P,PPLA2,US,IL,101,IL_101
4243551,Louisville,38.77227,-88.50255,P,PPLA2,US,IL,025,IL_025
4243899,Marion,37.73061,-88.93313,P,PPLA2,US,IL,199,IL_199
4243951,Marshall,39.39143,-87.69364,P,PPLA2,US,IL,023,IL_023
4244307,McLeansboro,38.093379999999996,-88.53560999999999,P,PPLA2,US,IL,065,IL_065
4244462,Metropolis,37.15117,-88.73200000000001,P,PPLA2,US,IL,127,IL_127
4244928,Mound City,37.08533,-89.16257,P,PPLA2,US,IL,153,IL_153
4244967,Mount Carmel,38.41088,-87.76142,P,PPLA2,US,IL,185,IL_185
4245136,Mount Sterling,39.98727,-90.76346,P,PPLA2,US,IL,009,IL_009
4245152,Mount Vernon,38.31727,-88.90312,P,PPLA2,US,IL,081,IL_081
4245336,Murphysboro,37.7645,-89.33509000000001,P,PPLA2,US,IL,077,IL_077
4245376,Nashville,38.34366,-89.38064,P,PPLA2,US,IL,189,IL_189
4246382,Olney,38.73088,-88.08532,P,PPLA2,US,IL,159,IL_159
4246659,Paris,39.61115,-87.69614,P,PPLA2,US,IL,045,IL_045
4246983,Pinckneyville,38.08033,-89.38203,P,PPLA2,US,IL,145,IL_145
4247060,Pittsfield,39.60783,-90.80513,P,PPLA2,US,IL,149,IL_149
4247703,Quincy,39.9356,-91.40987,P,PPLA2,US,IL,001,IL_001
4248256,Robinson,39.005320000000005,-87.73919000000001,P,PPLA2,US,IL,033,IL_033
4249286,Salem,38.62699,-88.94561999999999,P,PPLA2,US,IL,121,IL_121
4249472,Sangamon County,39.75817,-89.6589,A,ADM2,US,IL,167,IL_167
4249830,Shawneetown,37.7131,-88.1867,P,PPLA2,US,IL,059,IL_059
4249857,Shelbyville,39.40643,-88.79007,P,PPLA2,US,IL,173,IL_173
4250862,Sullivan,39.59948,-88.60784,P,PPLA2,US,IL,139,IL_139
4251141,Taylorville,39.54894,-89.29453000000001,P,PPLA2,US,IL,021,IL_021
4251330,Toledo,39.27365,-88.24365,P,PPLA2,US,IL,035,IL_035
4251593,Tuscola,39.7992,-88.2831,P,PPLA2,US,IL,041,IL_041
4251917,Vandalia,38.9606,-89.09368,P,PPLA2,US,IL,051,IL_051
4252025,Vienna,37.41533,-88.89784,P,PPLA2,US,IL,087,IL_087
4252071,Virginia,39.951159999999994,-90.21234,P,PPLA2,US,IL,017,IL_017
4252548,Waterloo,38.33589,-90.14983000000001,P,PPLA2,US,IL,133,IL_133
4253268,Winchester,39.62977,-90.45624000000001,P,PPLA2,US,IL,171,IL_171
4254282,Bedford,38.86116,-86.48721,P,PPLA2,US,IN,093,IN_093
4254671,Bloomfield,39.026990000000005,-86.93751,P,PPLA2,US,IN,055,IN_055
4254679,Bloomington,39.16533,-86.52639,P,PPLA2,US,IN,105,IN_105
4254797,Boonville,38.049209999999995,-87.27417,P,PPLA2,US,IN,173,IN_173
4254884,Brazil,39.52365,-87.12501999999999,P,PPLA2,US,IN,021,IN_021
4254999,Brookville,39.42311,-85.01274000000001,P,PPLA2,US,IN,047,IN_047
4255063,Brownstown,38.87894,-86.04191999999999,P,PPLA2,US,IN,071,IN_071
4256038,Columbus,39.201440000000005,-85.92138,P,PPLA2,US,IN,005,IN_005
4256085,Connersville,39.64116,-85.14107,P,PPLA2,US,IN,041,IN_041
4256184,Corydon,38.21201,-86.12191999999999,P,PPLA2,US,IN,061,IN_061
4256447,Danville,39.7606,-86.52639,P,PPLA2,US,IN,063,IN_063
4257173,English,38.3345,-86.46415,P,PPLA2,US,IN,025,IN_025
4257227,Evansville,37.974759999999996,-87.55585,P,PPLA2,US,IN,163,IN_163
4258273,Greencastle,39.644490000000005,-86.86473000000001,P,PPLA2,US,IN,133,IN_133
4258285,Greenfield,39.78504,-85.76942,P,PPLA2,US,IN,059,IN_059
4258302,Greensburg,39.337270000000004,-85.48358,P,PPLA2,US,IN,031,IN_031
4259640,Jasper,38.39144,-86.93111,P,PPLA2,US,IN,037,IN_037
4259671,Jeffersonville,38.277570000000004,-85.73718000000001,P,PPLA2,US,IN,019,IN_019
4259679,Jennings County,38.99693,-85.62805999999999,A,ADM2,US,IN,079,IN_079
4260223,Lawrenceburg,39.09089,-84.84995,P,PPLA2,US,IN,029,IN_029
4260329,Liberty,39.6356,-84.93106999999999,P,PPLA2,US,IN,161,IN_161
4260853,Madison,38.735890000000005,-85.37996,P,PPLA2,US,IN,077,IN_077
